采集时间,目标日期,API状态码,API消息,响应状态,原始数据,备注
2025-09-29T23:38:11.355783,2025-09-30 00:00:00,0,ok,success,"{""code"": 0, ""msg"": ""ok"", ""data"": {""total_schedule"": {""total_count"": 1030, ""finished_count"": 320, ""unfinished_count"": 710, ""out_of_stock_count"": 0}, ""category_schedule"": [{""id"": ""A627108"", ""total_count"": 518, ""finished_count"": 56, ""unfinished_count"": 462, ""out_of_stock_count"": 0, ""name"": ""新鲜蔬菜""}, {""id"": ""A627109"", ""total_count"": 133, ""finished_count"": 0, ""unfinished_count"": 133, ""out_of_stock_count"": 0, ""name"": ""新鲜肉类""}, {""id"": ""A627110"", ""total_count"": 42, ""finished_count"": 0, ""unfinished_count"": 42, ""out_of_stock_count"": 0, ""name"": ""鲜活禽类""}, {""id"": ""A627112"", ""total_count"": 75, ""finished_count"": 67, ""unfinished_count"": 8, ""out_of_stock_count"": 0, ""name"": ""速冻速食""}, {""id"": ""A627113"", ""total_count"": 61, ""finished_count"": 33, ""unfinished_count"": 28, ""out_of_stock_count"": 0, ""name"": ""时令果蔬""}, {""id"": ""A627111"", ""total_count"": 23, ""finished_count"": 0, ""unfinished_count"": 23, ""out_of_stock_count"": 0, ""name"": ""鲜活水产""}, {""id"": ""A627115"", ""total_count"": 65, ""finished_count"": 64, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""南北干货""}, {""id"": ""A627114"", ""total_count"": 18, ""finished_count"": 15, ""unfinished_count"": 3, ""out_of_stock_count"": 0, ""name"": ""乳品烘焙""}, {""id"": ""A627118"", ""total_count"": 15, ""finished_count"": 15, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""休闲食品""}, {""id"": ""A627119"", ""total_count"": 45, ""finished_count"": 44, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""厨房酱料""}, {""id"": ""A629184"", ""total_count"": 6, ""finished_count"": 4, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房用品""}, {""id"": ""A627117"", ""total_count"": 22, ""finished_count"": 22, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""米面粮油""}, {""id"": ""A627116"", ""total_count"": 7, ""finished_count"": 0, ""unfinished_count"": 7, ""out_of_stock_count"": 0, ""name"": ""腊味熟食""}], ""sort_data"": {""weight_count"": 977, ""unweight_count"": 53, ""sku_count"": 678, ""address_count"": 62}}}",
2025-09-29T23:41:11.997634,2025-09-30 00:00:00,0,ok,success,"{""code"": 0, ""msg"": ""ok"", ""data"": {""total_schedule"": {""total_count"": 1030, ""finished_count"": 324, ""unfinished_count"": 706, ""out_of_stock_count"": 0}, ""category_schedule"": [{""id"": ""A627108"", ""total_count"": 518, ""finished_count"": 60, ""unfinished_count"": 458, ""out_of_stock_count"": 0, ""name"": ""新鲜蔬菜""}, {""id"": ""A627109"", ""total_count"": 133, ""finished_count"": 0, ""unfinished_count"": 133, ""out_of_stock_count"": 0, ""name"": ""新鲜肉类""}, {""id"": ""A627110"", ""total_count"": 42, ""finished_count"": 0, ""unfinished_count"": 42, ""out_of_stock_count"": 0, ""name"": ""鲜活禽类""}, {""id"": ""A627112"", ""total_count"": 75, ""finished_count"": 67, ""unfinished_count"": 8, ""out_of_stock_count"": 0, ""name"": ""速冻速食""}, {""id"": ""A627113"", ""total_count"": 61, ""finished_count"": 33, ""unfinished_count"": 28, ""out_of_stock_count"": 0, ""name"": ""时令果蔬""}, {""id"": ""A627111"", ""total_count"": 23, ""finished_count"": 0, ""unfinished_count"": 23, ""out_of_stock_count"": 0, ""name"": ""鲜活水产""}, {""id"": ""A627115"", ""total_count"": 65, ""finished_count"": 64, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""南北干货""}, {""id"": ""A627114"", ""total_count"": 18, ""finished_count"": 15, ""unfinished_count"": 3, ""out_of_stock_count"": 0, ""name"": ""乳品烘焙""}, {""id"": ""A627118"", ""total_count"": 15, ""finished_count"": 15, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""休闲食品""}, {""id"": ""A627119"", ""total_count"": 45, ""finished_count"": 44, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""厨房酱料""}, {""id"": ""A629184"", ""total_count"": 6, ""finished_count"": 4, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房用品""}, {""id"": ""A627117"", ""total_count"": 22, ""finished_count"": 22, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""米面粮油""}, {""id"": ""A627116"", ""total_count"": 7, ""finished_count"": 0, ""unfinished_count"": 7, ""out_of_stock_count"": 0, ""name"": ""腊味熟食""}], ""sort_data"": {""weight_count"": 977, ""unweight_count"": 53, ""sku_count"": 678, ""address_count"": 62}}}",
2025-09-29T23:44:12.492765,2025-09-30 00:00:00,0,ok,success,"{""code"": 0, ""msg"": ""ok"", ""data"": {""total_schedule"": {""total_count"": 1030, ""finished_count"": 327, ""unfinished_count"": 703, ""out_of_stock_count"": 0}, ""category_schedule"": [{""id"": ""A627108"", ""total_count"": 518, ""finished_count"": 63, ""unfinished_count"": 455, ""out_of_stock_count"": 0, ""name"": ""新鲜蔬菜""}, {""id"": ""A627109"", ""total_count"": 133, ""finished_count"": 0, ""unfinished_count"": 133, ""out_of_stock_count"": 0, ""name"": ""新鲜肉类""}, {""id"": ""A627110"", ""total_count"": 42, ""finished_count"": 0, ""unfinished_count"": 42, ""out_of_stock_count"": 0, ""name"": ""鲜活禽类""}, {""id"": ""A627112"", ""total_count"": 75, ""finished_count"": 67, ""unfinished_count"": 8, ""out_of_stock_count"": 0, ""name"": ""速冻速食""}, {""id"": ""A627113"", ""total_count"": 61, ""finished_count"": 33, ""unfinished_count"": 28, ""out_of_stock_count"": 0, ""name"": ""时令果蔬""}, {""id"": ""A627111"", ""total_count"": 23, ""finished_count"": 0, ""unfinished_count"": 23, ""out_of_stock_count"": 0, ""name"": ""鲜活水产""}, {""id"": ""A627115"", ""total_count"": 65, ""finished_count"": 64, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""南北干货""}, {""id"": ""A627114"", ""total_count"": 18, ""finished_count"": 15, ""unfinished_count"": 3, ""out_of_stock_count"": 0, ""name"": ""乳品烘焙""}, {""id"": ""A627118"", ""total_count"": 15, ""finished_count"": 15, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""休闲食品""}, {""id"": ""A627119"", ""total_count"": 45, ""finished_count"": 44, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""厨房酱料""}, {""id"": ""A629184"", ""total_count"": 6, ""finished_count"": 4, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房用品""}, {""id"": ""A627117"", ""total_count"": 22, ""finished_count"": 22, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""米面粮油""}, {""id"": ""A627116"", ""total_count"": 7, ""finished_count"": 0, ""unfinished_count"": 7, ""out_of_stock_count"": 0, ""name"": ""腊味熟食""}], ""sort_data"": {""weight_count"": 977, ""unweight_count"": 53, ""sku_count"": 678, ""address_count"": 62}}}",
2025-09-29T23:47:12.898308,2025-09-30 00:00:00,0,ok,success,"{""code"": 0, ""msg"": ""ok"", ""data"": {""total_schedule"": {""total_count"": 1030, ""finished_count"": 327, ""unfinished_count"": 703, ""out_of_stock_count"": 0}, ""category_schedule"": [{""id"": ""A627108"", ""total_count"": 518, ""finished_count"": 64, ""unfinished_count"": 454, ""out_of_stock_count"": 0, ""name"": ""新鲜蔬菜""}, {""id"": ""A627109"", ""total_count"": 133, ""finished_count"": 0, ""unfinished_count"": 133, ""out_of_stock_count"": 0, ""name"": ""新鲜肉类""}, {""id"": ""A627110"", ""total_count"": 42, ""finished_count"": 0, ""unfinished_count"": 42, ""out_of_stock_count"": 0, ""name"": ""鲜活禽类""}, {""id"": ""A627112"", ""total_count"": 75, ""finished_count"": 66, ""unfinished_count"": 9, ""out_of_stock_count"": 0, ""name"": ""速冻速食""}, {""id"": ""A627113"", ""total_count"": 61, ""finished_count"": 33, ""unfinished_count"": 28, ""out_of_stock_count"": 0, ""name"": ""时令果蔬""}, {""id"": ""A627111"", ""total_count"": 23, ""finished_count"": 0, ""unfinished_count"": 23, ""out_of_stock_count"": 0, ""name"": ""鲜活水产""}, {""id"": ""A627115"", ""total_count"": 65, ""finished_count"": 64, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""南北干货""}, {""id"": ""A627114"", ""total_count"": 18, ""finished_count"": 15, ""unfinished_count"": 3, ""out_of_stock_count"": 0, ""name"": ""乳品烘焙""}, {""id"": ""A627118"", ""total_count"": 15, ""finished_count"": 15, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""休闲食品""}, {""id"": ""A627119"", ""total_count"": 45, ""finished_count"": 44, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""厨房酱料""}, {""id"": ""A629184"", ""total_count"": 6, ""finished_count"": 4, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房用品""}, {""id"": ""A627117"", ""total_count"": 22, ""finished_count"": 22, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""米面粮油""}, {""id"": ""A627116"", ""total_count"": 7, ""finished_count"": 0, ""unfinished_count"": 7, ""out_of_stock_count"": 0, ""name"": ""腊味熟食""}], ""sort_data"": {""weight_count"": 977, ""unweight_count"": 53, ""sku_count"": 678, ""address_count"": 62}}}",
2025-09-29T23:50:13.335445,2025-09-30 00:00:00,0,ok,success,"{""code"": 0, ""msg"": ""ok"", ""data"": {""total_schedule"": {""total_count"": 1030, ""finished_count"": 329, ""unfinished_count"": 701, ""out_of_stock_count"": 0}, ""category_schedule"": [{""id"": ""A627108"", ""total_count"": 518, ""finished_count"": 66, ""unfinished_count"": 452, ""out_of_stock_count"": 0, ""name"": ""新鲜蔬菜""}, {""id"": ""A627109"", ""total_count"": 133, ""finished_count"": 0, ""unfinished_count"": 133, ""out_of_stock_count"": 0, ""name"": ""新鲜肉类""}, {""id"": ""A627110"", ""total_count"": 42, ""finished_count"": 0, ""unfinished_count"": 42, ""out_of_stock_count"": 0, ""name"": ""鲜活禽类""}, {""id"": ""A627112"", ""total_count"": 75, ""finished_count"": 66, ""unfinished_count"": 9, ""out_of_stock_count"": 0, ""name"": ""速冻速食""}, {""id"": ""A627113"", ""total_count"": 61, ""finished_count"": 33, ""unfinished_count"": 28, ""out_of_stock_count"": 0, ""name"": ""时令果蔬""}, {""id"": ""A627111"", ""total_count"": 23, ""finished_count"": 0, ""unfinished_count"": 23, ""out_of_stock_count"": 0, ""name"": ""鲜活水产""}, {""id"": ""A627115"", ""total_count"": 65, ""finished_count"": 64, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""南北干货""}, {""id"": ""A627114"", ""total_count"": 18, ""finished_count"": 15, ""unfinished_count"": 3, ""out_of_stock_count"": 0, ""name"": ""乳品烘焙""}, {""id"": ""A627118"", ""total_count"": 15, ""finished_count"": 15, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""休闲食品""}, {""id"": ""A627119"", ""total_count"": 45, ""finished_count"": 44, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""厨房酱料""}, {""id"": ""A629184"", ""total_count"": 6, ""finished_count"": 4, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房用品""}, {""id"": ""A627117"", ""total_count"": 22, ""finished_count"": 22, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""米面粮油""}, {""id"": ""A627116"", ""total_count"": 7, ""finished_count"": 0, ""unfinished_count"": 7, ""out_of_stock_count"": 0, ""name"": ""腊味熟食""}], ""sort_data"": {""weight_count"": 977, ""unweight_count"": 53, ""sku_count"": 678, ""address_count"": 62}}}",
2025-09-29T23:53:13.798615,2025-09-30 00:00:00,0,ok,success,"{""code"": 0, ""msg"": ""ok"", ""data"": {""total_schedule"": {""total_count"": 1030, ""finished_count"": 331, ""unfinished_count"": 699, ""out_of_stock_count"": 0}, ""category_schedule"": [{""id"": ""A627108"", ""total_count"": 518, ""finished_count"": 68, ""unfinished_count"": 450, ""out_of_stock_count"": 0, ""name"": ""新鲜蔬菜""}, {""id"": ""A627109"", ""total_count"": 133, ""finished_count"": 0, ""unfinished_count"": 133, ""out_of_stock_count"": 0, ""name"": ""新鲜肉类""}, {""id"": ""A627110"", ""total_count"": 42, ""finished_count"": 0, ""unfinished_count"": 42, ""out_of_stock_count"": 0, ""name"": ""鲜活禽类""}, {""id"": ""A627112"", ""total_count"": 75, ""finished_count"": 66, ""unfinished_count"": 9, ""out_of_stock_count"": 0, ""name"": ""速冻速食""}, {""id"": ""A627113"", ""total_count"": 61, ""finished_count"": 33, ""unfinished_count"": 28, ""out_of_stock_count"": 0, ""name"": ""时令果蔬""}, {""id"": ""A627111"", ""total_count"": 23, ""finished_count"": 0, ""unfinished_count"": 23, ""out_of_stock_count"": 0, ""name"": ""鲜活水产""}, {""id"": ""A627115"", ""total_count"": 65, ""finished_count"": 64, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""南北干货""}, {""id"": ""A627114"", ""total_count"": 18, ""finished_count"": 15, ""unfinished_count"": 3, ""out_of_stock_count"": 0, ""name"": ""乳品烘焙""}, {""id"": ""A627118"", ""total_count"": 15, ""finished_count"": 15, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""休闲食品""}, {""id"": ""A627119"", ""total_count"": 45, ""finished_count"": 44, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""厨房酱料""}, {""id"": ""A629184"", ""total_count"": 6, ""finished_count"": 4, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房用品""}, {""id"": ""A627117"", ""total_count"": 22, ""finished_count"": 22, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""米面粮油""}, {""id"": ""A627116"", ""total_count"": 7, ""finished_count"": 0, ""unfinished_count"": 7, ""out_of_stock_count"": 0, ""name"": ""腊味熟食""}], ""sort_data"": {""weight_count"": 977, ""unweight_count"": 53, ""sku_count"": 678, ""address_count"": 62}}}",
2025-09-29T23:56:14.286338,2025-09-30 00:00:00,0,ok,success,"{""code"": 0, ""msg"": ""ok"", ""data"": {""total_schedule"": {""total_count"": 1030, ""finished_count"": 336, ""unfinished_count"": 694, ""out_of_stock_count"": 0}, ""category_schedule"": [{""id"": ""A627108"", ""total_count"": 518, ""finished_count"": 72, ""unfinished_count"": 446, ""out_of_stock_count"": 0, ""name"": ""新鲜蔬菜""}, {""id"": ""A627109"", ""total_count"": 133, ""finished_count"": 0, ""unfinished_count"": 133, ""out_of_stock_count"": 0, ""name"": ""新鲜肉类""}, {""id"": ""A627110"", ""total_count"": 42, ""finished_count"": 0, ""unfinished_count"": 42, ""out_of_stock_count"": 0, ""name"": ""鲜活禽类""}, {""id"": ""A627112"", ""total_count"": 75, ""finished_count"": 67, ""unfinished_count"": 8, ""out_of_stock_count"": 0, ""name"": ""速冻速食""}, {""id"": ""A627113"", ""total_count"": 61, ""finished_count"": 33, ""unfinished_count"": 28, ""out_of_stock_count"": 0, ""name"": ""时令果蔬""}, {""id"": ""A627111"", ""total_count"": 23, ""finished_count"": 0, ""unfinished_count"": 23, ""out_of_stock_count"": 0, ""name"": ""鲜活水产""}, {""id"": ""A627115"", ""total_count"": 65, ""finished_count"": 64, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""南北干货""}, {""id"": ""A627114"", ""total_count"": 18, ""finished_count"": 15, ""unfinished_count"": 3, ""out_of_stock_count"": 0, ""name"": ""乳品烘焙""}, {""id"": ""A627118"", ""total_count"": 15, ""finished_count"": 15, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""休闲食品""}, {""id"": ""A627119"", ""total_count"": 45, ""finished_count"": 44, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""厨房酱料""}, {""id"": ""A629184"", ""total_count"": 6, ""finished_count"": 4, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房用品""}, {""id"": ""A627117"", ""total_count"": 22, ""finished_count"": 22, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""米面粮油""}, {""id"": ""A627116"", ""total_count"": 7, ""finished_count"": 0, ""unfinished_count"": 7, ""out_of_stock_count"": 0, ""name"": ""腊味熟食""}], ""sort_data"": {""weight_count"": 977, ""unweight_count"": 53, ""sku_count"": 678, ""address_count"": 62}}}",
2025-09-29T23:59:25.748221,2025-09-30 00:00:00,0,ok,success,"{""code"": 0, ""msg"": ""ok"", ""data"": {""total_schedule"": {""total_count"": 1030, ""finished_count"": 338, ""unfinished_count"": 692, ""out_of_stock_count"": 0}, ""category_schedule"": [{""id"": ""A627108"", ""total_count"": 518, ""finished_count"": 74, ""unfinished_count"": 444, ""out_of_stock_count"": 0, ""name"": ""新鲜蔬菜""}, {""id"": ""A627109"", ""total_count"": 133, ""finished_count"": 0, ""unfinished_count"": 133, ""out_of_stock_count"": 0, ""name"": ""新鲜肉类""}, {""id"": ""A627110"", ""total_count"": 42, ""finished_count"": 0, ""unfinished_count"": 42, ""out_of_stock_count"": 0, ""name"": ""鲜活禽类""}, {""id"": ""A627112"", ""total_count"": 75, ""finished_count"": 67, ""unfinished_count"": 8, ""out_of_stock_count"": 0, ""name"": ""速冻速食""}, {""id"": ""A627113"", ""total_count"": 61, ""finished_count"": 33, ""unfinished_count"": 28, ""out_of_stock_count"": 0, ""name"": ""时令果蔬""}, {""id"": ""A627111"", ""total_count"": 23, ""finished_count"": 0, ""unfinished_count"": 23, ""out_of_stock_count"": 0, ""name"": ""鲜活水产""}, {""id"": ""A627115"", ""total_count"": 65, ""finished_count"": 64, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""南北干货""}, {""id"": ""A627114"", ""total_count"": 18, ""finished_count"": 15, ""unfinished_count"": 3, ""out_of_stock_count"": 0, ""name"": ""乳品烘焙""}, {""id"": ""A627118"", ""total_count"": 15, ""finished_count"": 15, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""休闲食品""}, {""id"": ""A627119"", ""total_count"": 45, ""finished_count"": 44, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""厨房酱料""}, {""id"": ""A629184"", ""total_count"": 6, ""finished_count"": 4, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房用品""}, {""id"": ""A627117"", ""total_count"": 22, ""finished_count"": 22, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""米面粮油""}, {""id"": ""A627116"", ""total_count"": 7, ""finished_count"": 0, ""unfinished_count"": 7, ""out_of_stock_count"": 0, ""name"": ""腊味熟食""}], ""sort_data"": {""weight_count"": 977, ""unweight_count"": 53, ""sku_count"": 678, ""address_count"": 62}}}",
2025-09-30T00:02:26.276922,2025-09-30 00:00:00,0,ok,success,"{""code"": 0, ""msg"": ""ok"", ""data"": {""total_schedule"": {""total_count"": 1030, ""finished_count"": 338, ""unfinished_count"": 692, ""out_of_stock_count"": 0}, ""category_schedule"": [{""id"": ""A627108"", ""total_count"": 518, ""finished_count"": 74, ""unfinished_count"": 444, ""out_of_stock_count"": 0, ""name"": ""新鲜蔬菜""}, {""id"": ""A627109"", ""total_count"": 133, ""finished_count"": 0, ""unfinished_count"": 133, ""out_of_stock_count"": 0, ""name"": ""新鲜肉类""}, {""id"": ""A627110"", ""total_count"": 42, ""finished_count"": 0, ""unfinished_count"": 42, ""out_of_stock_count"": 0, ""name"": ""鲜活禽类""}, {""id"": ""A627112"", ""total_count"": 75, ""finished_count"": 67, ""unfinished_count"": 8, ""out_of_stock_count"": 0, ""name"": ""速冻速食""}, {""id"": ""A627113"", ""total_count"": 61, ""finished_count"": 33, ""unfinished_count"": 28, ""out_of_stock_count"": 0, ""name"": ""时令果蔬""}, {""id"": ""A627111"", ""total_count"": 23, ""finished_count"": 0, ""unfinished_count"": 23, ""out_of_stock_count"": 0, ""name"": ""鲜活水产""}, {""id"": ""A627115"", ""total_count"": 65, ""finished_count"": 64, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""南北干货""}, {""id"": ""A627114"", ""total_count"": 18, ""finished_count"": 15, ""unfinished_count"": 3, ""out_of_stock_count"": 0, ""name"": ""乳品烘焙""}, {""id"": ""A627118"", ""total_count"": 15, ""finished_count"": 15, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""休闲食品""}, {""id"": ""A627119"", ""total_count"": 45, ""finished_count"": 44, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""厨房酱料""}, {""id"": ""A629184"", ""total_count"": 6, ""finished_count"": 4, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房用品""}, {""id"": ""A627117"", ""total_count"": 22, ""finished_count"": 22, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""米面粮油""}, {""id"": ""A627116"", ""total_count"": 7, ""finished_count"": 0, ""unfinished_count"": 7, ""out_of_stock_count"": 0, ""name"": ""腊味熟食""}], ""sort_data"": {""weight_count"": 977, ""unweight_count"": 53, ""sku_count"": 678, ""address_count"": 62}}}",
2025-09-30T00:05:26.773202,2025-09-30 00:00:00,0,ok,success,"{""code"": 0, ""msg"": ""ok"", ""data"": {""total_schedule"": {""total_count"": 1030, ""finished_count"": 342, ""unfinished_count"": 688, ""out_of_stock_count"": 0}, ""category_schedule"": [{""id"": ""A627108"", ""total_count"": 518, ""finished_count"": 78, ""unfinished_count"": 440, ""out_of_stock_count"": 0, ""name"": ""新鲜蔬菜""}, {""id"": ""A627109"", ""total_count"": 133, ""finished_count"": 0, ""unfinished_count"": 133, ""out_of_stock_count"": 0, ""name"": ""新鲜肉类""}, {""id"": ""A627110"", ""total_count"": 42, ""finished_count"": 0, ""unfinished_count"": 42, ""out_of_stock_count"": 0, ""name"": ""鲜活禽类""}, {""id"": ""A627112"", ""total_count"": 75, ""finished_count"": 67, ""unfinished_count"": 8, ""out_of_stock_count"": 0, ""name"": ""速冻速食""}, {""id"": ""A627113"", ""total_count"": 61, ""finished_count"": 33, ""unfinished_count"": 28, ""out_of_stock_count"": 0, ""name"": ""时令果蔬""}, {""id"": ""A627111"", ""total_count"": 23, ""finished_count"": 0, ""unfinished_count"": 23, ""out_of_stock_count"": 0, ""name"": ""鲜活水产""}, {""id"": ""A627115"", ""total_count"": 65, ""finished_count"": 64, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""南北干货""}, {""id"": ""A627114"", ""total_count"": 18, ""finished_count"": 15, ""unfinished_count"": 3, ""out_of_stock_count"": 0, ""name"": ""乳品烘焙""}, {""id"": ""A627118"", ""total_count"": 15, ""finished_count"": 15, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""休闲食品""}, {""id"": ""A627119"", ""total_count"": 45, ""finished_count"": 44, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""厨房酱料""}, {""id"": ""A629184"", ""total_count"": 6, ""finished_count"": 4, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房用品""}, {""id"": ""A627117"", ""total_count"": 22, ""finished_count"": 22, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""米面粮油""}, {""id"": ""A627116"", ""total_count"": 7, ""finished_count"": 0, ""unfinished_count"": 7, ""out_of_stock_count"": 0, ""name"": ""腊味熟食""}], ""sort_data"": {""weight_count"": 977, ""unweight_count"": 53, ""sku_count"": 678, ""address_count"": 62}}}",
2025-09-30T00:08:27.314132,2025-09-30 00:00:00,0,ok,success,"{""code"": 0, ""msg"": ""ok"", ""data"": {""total_schedule"": {""total_count"": 1030, ""finished_count"": 349, ""unfinished_count"": 681, ""out_of_stock_count"": 0}, ""category_schedule"": [{""id"": ""A627108"", ""total_count"": 518, ""finished_count"": 80, ""unfinished_count"": 438, ""out_of_stock_count"": 0, ""name"": ""新鲜蔬菜""}, {""id"": ""A627109"", ""total_count"": 133, ""finished_count"": 0, ""unfinished_count"": 133, ""out_of_stock_count"": 0, ""name"": ""新鲜肉类""}, {""id"": ""A627110"", ""total_count"": 42, ""finished_count"": 0, ""unfinished_count"": 42, ""out_of_stock_count"": 0, ""name"": ""鲜活禽类""}, {""id"": ""A627112"", ""total_count"": 75, ""finished_count"": 67, ""unfinished_count"": 8, ""out_of_stock_count"": 0, ""name"": ""速冻速食""}, {""id"": ""A627113"", ""total_count"": 61, ""finished_count"": 38, ""unfinished_count"": 23, ""out_of_stock_count"": 0, ""name"": ""时令果蔬""}, {""id"": ""A627111"", ""total_count"": 23, ""finished_count"": 0, ""unfinished_count"": 23, ""out_of_stock_count"": 0, ""name"": ""鲜活水产""}, {""id"": ""A627115"", ""total_count"": 65, ""finished_count"": 64, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""南北干货""}, {""id"": ""A627114"", ""total_count"": 18, ""finished_count"": 15, ""unfinished_count"": 3, ""out_of_stock_count"": 0, ""name"": ""乳品烘焙""}, {""id"": ""A627118"", ""total_count"": 15, ""finished_count"": 15, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""休闲食品""}, {""id"": ""A627119"", ""total_count"": 45, ""finished_count"": 44, ""unfinished_count"": 1, ""out_of_stock_count"": 0, ""name"": ""厨房酱料""}, {""id"": ""A629184"", ""total_count"": 6, ""finished_count"": 4, ""unfinished_count"": 2, ""out_of_stock_count"": 0, ""name"": ""厨房用品""}, {""id"": ""A627117"", ""total_count"": 22, ""finished_count"": 22, ""unfinished_count"": 0, ""out_of_stock_count"": 0, ""name"": ""米面粮油""}, {""id"": ""A627116"", ""total_count"": 7, ""finished_count"": 0, ""unfinished_count"": 7, ""out_of_stock_count"": 0, ""name"": ""腊味熟食""}], ""sort_data"": {""weight_count"": 977, ""unweight_count"": 53, ""sku_count"": 678, ""address_count"": 62}}}",
